timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
45516000,45516000,29.660498910623843,-82.31664551226733,40.370274,40.48288,0.0,1.1173798,1.1248571,nan,1,0,0,0
45716000,45716000,29.660499282693802,-82.3166428948357,40.33607,40.451725,0.0,1.107215,1.1283432,nan,1,0,0,0
45916000,45916000,29.66049961563726,-82.31664020255077,40.317482,40.433136,0.0,1.1170664,1.137181,nan,1,0,0,0
46116000,46116000,29.66049964474606,-82.31663741746681,40.319263,40.437668,0.0,1.1070399,1.1404594,nan,1,0,0,0
46316000,46316000,29.660499520607992,-82.31663339388182,40.305782,40.424187,0.0,1.1167362,1.1499238,nan,1,0,0,0
46516000,46516000,29.660499611056142,-82.31662806204392,40.29028,40.413048,0.0,1.106843,1.1529318,nan,1,0,0,0
46716000,46716000,29.66049968809013,-82.31662198022613,40.268894,40.391663,0.0,1.116416,1.1629698,nan,1,0,0,0
46916000,46916000,29.6604999869833,-82.31661584742821,40.262016,40.389534,0.0,1.1066276,1.165659,nan,1,0,0,0
47116000,47116000,29.660500392483304,-82.31660971527916,40.25577,40.38329,0.0,1.1161224,1.17623,nan,1,0,0,0
47316000,47316000,29.660500800213104,-82.3166040447412,40.250023,40.38276,0.0,1.1064166,1.1785635,nan,1,0,0,0
47516000,47516000,29.660501045055803,-82.31659814192707,40.230186,40.362923,0.0,1.1158767,1.1896188,nan,1,0,0,0
47716000,47716000,29.66050120936399,-82.31659228558006,40.225285,40.363773,0.0,1.1062264,1.1915717,nan,1,0,0,0
47908000,47908000,29.660501311920505,-82.3165866412317,40.214996,40.353485,0.0,1.1152438,1.2024722,nan,1,0,0,0
48108000,48108000,29.660501363943247,-82.31658057710543,40.20489,40.34868,0.0,1.1056545,1.2040473,nan,1,0,0,0
48316000,48316000,29.660501408829813,-82.31657421040033,40.188633,40.33242,0.0,1.1157469,1.2165028,nan,1,0,0,0
48516000,48516000,29.660501453098693,-82.31656805596528,40.177856,40.326546,0.0,1.106038,1.2176665,nan,1,0,0,0
48716000,48716000,29.660501522273716,-82.31656187863716,40.16222,40.31091,0.0,1.1158229,1.2298865,nan,1,0,0,0
48916000,48916000,29.660501599681908,-82.3165555871153,40.162167,40.316395,0.0,1.1060417,1.230661,nan,1,0,0,0
49116000,49116000,29.660501719852718,-82.31654928602954,40.15497,40.309196,0.0,1.1159582,1.243177,nan,1,0,0,0
49316000,49316000,29.660501811600373,-82.31654296554962,40.156715,40.316772,0.0,1.1060946,1.2435756,nan,1,0,0,0
49516000,49516000,29.660501904308312,-82.31653666050607,40.149235,40.30929,0.0,1.1161246,1.2563459,nan,1,0,0,0
49716000,49716000,29.660502019503777,-82.31653033499249,40.151855,40.3177,0.0,1.1061791,1.2563865,nan,1,0,0,0
49916000,49916000,29.66050216413385,-82.31652402469811,40.1444,40.310246,0.0,1.1163019,1.2693727,nan,1,0,0,0
50116000,50116000,29.660502318283665,-82.31651773818008,40.14739,40.318974,0.0,1.1062851,1.2252328,nan,1,0,0,0
50308000,50308000,29.66050247709916,-82.3165117500758,40.138042,40.309628,0.0,1.1159223,1.2280016,nan,1,0,0,0
50516000,50516000,29.660502660082713,-82.31650526138446,40.114227,40.29098,0.0,1.106403,1.1584878,nan,1,0,0,0
50708000,50708000,29.66050285292961,-82.31649928351509,40.094227,40.27098,0.0,1.1160746,1.1631205,nan,1,0,0,0
50916000,50916000,29.660503031641262,-82.31649266738467,40.07183,40.25301,0.0,1.1065019,1.1257169,nan,1,0,0,0
51116000,51116000,29.660503210113017,-82.31648653454936,40.054794,40.235973,0.0,1.1167456,1.131469,nan,1,0,0,0
51316000,51316000,29.660503350385422,-82.31648127790669,40.03708,40.22306,0.0,1.1065911,1.1069609,nan,1,0,0,0
51516000,51516000,29.6605034614463,-82.31647647324225,40.02479,40.210773,0.0,1.1168412,1.113101,nan,1,0,0,0
51708000,51708000,29.66050365086384,-82.31647244485818,40.025623,40.216534,0.0,1.106195,1.0949707,nan,1,0,0,0
51916000,51916000,29.66050362286428,-82.31646827513875,40.021408,40.21232,0.0,1.1169248,1.1015704,nan,1,0,0,0
52108000,52108000,29.66050358052541,-82.3164647613671,40.019405,40.215008,0.0,1.1062641,1.0872374,nan,1,0,0,0
52316000,52316000,29.66050391728964,-82.31646149856435,40.013382,40.208984,0.0,1.116978,1.0938967,nan,1,0,0,0
52508000,52508000,29.660503779425444,-82.31645869561677,40.009598,40.210644,0.0,1.1063089,1.0819175,nan,1,0,0,0
52716000,52716000,29.660503765184504,-82.31645604138731,40.002747,40.203793,0.0,1.1169912,1.0885612,nan,1,0,0,0
52916000,52916000,29.66050359764586,-82.31645372456755,40.002052,40.208656,0.0,1.1068069,1.0784254,nan,1,0,0,0
53116000,53116000,29.66050343082711,-82.31645106398223,39.99796,40.204563,0.0,1.116981,1.0847144,nan,1,0,0,0
53316000,53316000,29.660503259068307,-82.31644848419123,40.006256,40.218765,0.0,1.1068226,1.0756447,nan,1,0,0,0
53516000,53516000,29.660503205169018,-82.31644586432854,40.027412,40.23992,0.0,1.1169127,1.0818502,nan,1,0,0,0
53716000,53716000,29.66050255560873,-82.31644390795535,40.04465,40.262432,0.0,1.1067663,1.073544,nan,1,0,0,0
53916000,53916000,29.660501090587456,-82.31644330888045,40.03891,40.25669,0.0,1.1168076,1.0796558,nan,1,0,0,0
54116000,54116000,29.660498926557203,-82.31644337929608,40.029964,40.25437,0.0,1.1067176,1.071915,nan,1,0,0,0
54316000,54316000,29.660496749250417,-82.31644347251098,40.03682,40.261227,0.0,1.1167457,1.0779321,nan,1,0,0,0
54516000,54516000,29.660493522716685,-82.31644349146758,40.047962,40.2786,0.0,1.1066691,1.0706222,nan,1,0,0,0
54716000,54716000,29.660488906018987,-82.31644340807703,40.037476,40.268112,0.0,1.1166565,1.0765488,nan,1,0,0,0
54916000,54916000,29.660483776217557,-82.31644325721751,40.03539,40.2736,0.0,1.106637,1.0695759,nan,1,0,0,0
55116000,55116000,29.660478551164168,-82.31644294044669,40.029366,40.26758,0.0,1.1165638,1.0754217,nan,1,0,0,0
55316000,55316000,29.660473220738798,-82.31644269286349,40.03659,40.28247,0.0,1.1065785,1.0687182,nan,1,0,0,0
55516000,55516000,29.66046819034845,-82.31644236292601,40.04374,40.28962,0.0,1.11648,1.0744954,nan,1,0,0,0
55716000,55716000,29.660463004241446,-82.31644207813339,40.044533,40.29778,0.0,1.1065184,1.0680095,nan,1,0,0,0
55916000,55916000,29.66045768055749,-82.31644197966331,40.033573,40.28682,0.0,1.1163857,1.073731,nan,1,0,0,0
56116000,56116000,29.660452404722356,-82.31644185726874,40.02829,40.28949,0.0,1.1064557,1.0674235,nan,1,0,0,0
56316000,56316000,29.660447112428827,-82.31644179948196,40.01875,40.27995,0.0,1.1163132,1.0731033,nan,1,0,0,0
56508000,56508000,29.660441975603433,-82.31644181729759,40.01924,40.28838,0.0,1.1059438,1.066674,nan,1,0,0,0
56708000,56708000,29.660436601197695,-82.31644186156478,40.0162,40.28534,0.0,1.1157318,1.0722983,nan,1,0,0,0
56916000,56916000,29.66043101606498,-82.31644194845023,40.021885,40.299408,0.0,1.1063586,1.0665525,nan,1,0,0,0
57116000,57116000,29.660425640235562,-82.31644201075942,40.02143,40.298954,0.0,1.116214,1.0721889,nan,1,0,0,0
57308000,57308000,29.660420444446125,-82.31644208025345,40.028755,40.314796,0.0,1.1058704,1.0659766,nan,1,0,0,0
57508000,57508000,29.660415028804096,-82.31644212323765,40.02958,40.31562,0.0,1.1156505,1.0715808,nan,1,0,0,0
57716000,57716000,29.66040938512737,-82.31644210915508,40.03801,40.332676,0.0,1.1063021,1.0660071,nan,1,0,0,0
57908000,57908000,29.660404182485017,-82.31644204199183,40.038635,40.3333,0.0,1.1156179,1.071349,nan,1,0,0,0
58116000,58116000,29.660398496465568,-82.31644200023443,40.04541,40.348846,0.0,1.1062821,1.0658342,nan,1,0,0,0
58316000,58316000,29.660393027313983,-82.31644194313893,40.043606,40.347042,0.0,1.1161133,1.0714847,nan,1,0,0,0
58516000,58516000,29.660387564324683,-82.31644187970701,40.048744,40.361332,0.0,1.1062671,1.0657175,nan,1,0,0,0
58716000,58716000,29.660382133711998,-82.31644178773158,40.045612,40.3582,0.0,1.1160879,1.0713873,nan,1,0,0,0
58916000,58916000,29.66037670498189,-82.31644170864608,40.05138,40.373363,0.0,1.1062543,1.0656489,nan,1,0,0,0
59108000,59108000,29.660371412486725,-82.31644159835203,40.048405,40.370388,0.0,1.115538,1.0710441,nan,1,0,0,0
59316000,59316000,29.660365918763183,-82.31644153849308,40.05999,40.391182,0.0,1.1062434,1.065621,nan,1,0,0,0
59516000,59516000,29.66036137137303,-82.31644148419876,40.058697,40.38989,0.0,1.1160393,1.0713398,nan,1,0,0,0
59716000,59716000,29.660357071846637,-82.31644145779597,40.06606,40.40658,0.0,1.1062294,1.0656245,nan,1,0,0,0
59916000,59916000,29.660353119636014,-82.31644141088306,40.068756,40.40928,0.0,1.1160177,1.0713671,nan,1,0,0,0
60108000,60108000,29.660349948232597,-82.31644138351074,40.115723,40.46513,0.0,1.1057624,1.0653774,nan,1,0,0,0
60316000,60316000,29.66034736843224,-82.31644134719515,40.225998,40.575405,0.0,1.1160331,1.0714167,nan,1,0,0,0
60516000,60516000,29.660345421938747,-82.31644134542258,40.436653,40.791115,0.0,1.1061739,1.0656937,nan,1,0,0,0
60708000,60708000,29.66034425673487,-82.31644135995332,40.746647,41.10111,0.0,1.1155404,1.0711805,nan,1,0,0,0
60908000,60908000,29.66034348134813,-82.31644136106031,41.176865,41.5303,0.0,1.1056993,1.0654751,nan,1,0,0,0
61108000,61108000,29.660342912719532,-82.31644131388386,41.657875,42.01131,0.0,1.1156136,1.0712614,nan,1,0,0,0
61316000,61316000,29.660342990631612,-82.3164413878677,42.207085,42.55774,0.0,1.1062099,1.0658191,nan,1,0,0,0
61516000,61516000,29.660343405522543,-82.31644144584203,42.742916,43.09357,0.0,1.1162064,1.0716585,nan,1,0,0,0
61716000,61716000,29.66034331842727,-82.31644150255406,43.284714,43.632027,0.0,1.1062659,1.0658941,nan,1,0,0,0
61916000,61916000,29.660342858738744,-82.3164415281375,43.82818,44.17549,0.0,1.1161766,1.071752,nan,1,0,0,0
62116000,62116000,29.66034292637386,-82.31644156386604,44.390663,44.734337,0.0,1.1062903,1.0659688,nan,1,0,0,0
62316000,62316000,29.660343096958115,-82.31644155310761,44.949875,45.29355,0.0,1.1161615,1.0718435,nan,1,0,0,0
62516000,62516000,29.660343211831023,-82.316441611201,45.52433,45.86447,0.0,1.1062992,1.0660414,nan,1,0,0,0
62716000,62716000,29.660343391253512,-82.3164416305257,46.092056,46.432198,0.0,1.1161134,1.0719291,nan,1,0,0,0
62908000,62908000,29.660343559569316,-82.31644166297724,46.647877,46.984474,0.0,1.1058317,1.0658289,nan,1,0,0,0
63116000,63116000,29.660343755415955,-82.31644165502179,47.243824,47.58042,0.0,1.1160485,1.0720067,nan,1,0,0,0
63316000,63316000,29.660343947902735,-82.31644166710203,47.828186,48.161755,0.0,1.106258,1.0661694,nan,1,0,0,0
63516000,63516000,29.660344137636365,-82.3164416429009,48.404877,48.738445,0.0,1.1159754,1.072075,nan,1,0,0,0
63716000,63716000,29.660344338084375,-82.3164416583171,48.9955,49.32646,0.0,1.1062193,1.0662224,nan,1,0,0,0
63916000,63916000,29.660344543708327,-82.31644165160523,49.577724,49.908688,0.0,1.1159014,1.0721335,nan,1,0,0,0
64108000,64108000,29.660344712973973,-82.31644166733733,50.14579,50.47334,0.0,1.1057264,1.0659871,nan,1,0,0,0
64316000,64316000,29.660344891967572,-82.31644165158477,50.753075,51.080624,0.0,1.1158345,1.0721822,nan,1,0,0,0
64516000,64516000,29.660345058501555,-82.31644165784188,51.34246,51.666397,0.0,1.1061327,1.0663053,nan,1,0,0,0
64716000,64716000,29.660345232928115,-82.31644164124053,51.92446,52.248398,0.0,1.1157784,1.0722215,nan,1,0,0,0
64916000,64916000,29.660345457795767,-82.31644160462312,52.516518,52.836994,0.0,1.1060928,1.0663353,nan,1,0,0,0
65116000,65116000,29.6603456889693,-82.3164415317638,53.10177,53.422245,0.0,1.1157362,1.072252,nan,1,0,0,0
65308000,65308000,29.660345885399106,-82.31644150021953,53.674393,53.99184,0.0,1.1056113,1.0660777,nan,1,0,0,0
65516000,65516000,29.660346090401216,-82.31644146664206,54.2883,54.605747,0.0,1.1157069,1.0722746,nan,1,0,0,0
65716000,65716000,29.66034631158096,-82.31644144563867,54.88639,55.200623,0.0,1.1060354,1.0663754,nan,1,0,0,0
65908000,65908000,29.660346525095367,-82.31644142814896,55.452564,55.766796,0.0,1.1151775,1.0719806,nan,1,0,0,0
66116000,66116000,29.66034671749202,-82.31644139573616,56.075043,56.385548,0.0,1.1060195,1.0663869,nan,1,0,0,0
66316000,66316000,29.660346887535898,-82.31644134824235,56.666275,56.97678,0.0,1.1156906,1.0722997,nan,1,0,0,0
66516000,66516000,29.66034708737274,-82.31644131152629,57.267155,57.57397,0.0,1.1060123,1.0663937,nan,1,0,0,0
66716000,66716000,29.660347279762963,-82.31644127727769,57.86032,58.167137,0.0,1.1157016,1.0723044,nan,1,0,0,0
66908000,66908000,29.660347465015285,-82.31644122883635,58.434937,58.73752,0.0,1.1055627,1.0661163,nan,1,0,0,0
67116000,67116000,29.66034765828243,-82.31644117354536,59.05016,59.35274,0.0,1.1157225,1.0723047,nan,1,0,0,0
67316000,67316000,29.660347838997684,-82.31644109598811,59.648582,59.94703,0.0,1.1060226,1.0663965,nan,1,0,0,0
67508000,67508000,29.660348010235822,-82.31644103147877,60.21679,60.515236,0.0,1.1152343,1.0719928,nan,1,0,0,0
67716000,67716000,29.660348186236103,-82.31644095998159,60.83886,61.1328,0.0,1.106038,1.0663939,nan,1,0,0,0
67916000,67916000,29.660348355407333,-82.31644092739117,61.43082,61.724762,0.0,1.1157897,1.0722966,nan,1,0,0,0
68116000,68116000,29.660348527290886,-82.31644088568106,62.02712,62.31639,0.0,1.1060584,1.0663893,nan,1,0,0,0
68308000,68308000,29.660348691181085,-82.31644086361186,62.594547,62.88382,0.0,1.1153097,1.0719808,nan,1,0,0,0
68516000,68516000,29.660348871645574,-82.31644085139267,63.2168,63.500805,0.0,1.1060824,1.0663836,nan,1,0,0,0
68716000,68716000,29.660349046194387,-82.31644085991981,63.810616,64.09462,0.0,1.115875,1.0722815,nan,1,0,0,0
68908000,68908000,29.66034921347236,-82.3164408438317,64.38365,64.66194,0.0,1.105654,1.0660971,nan,1,0,0,0
69116000,69116000,29.6603493914668,-82.3164408333891,65.00028,65.27857,0.0,1.1159194,1.0722729,nan,1,0,0,0
69308000,69308000,29.660349580074804,-82.3164408452522,65.57706,65.85032,0.0,1.1056817,1.0660902,nan,1,0,0,0
69508000,69508000,29.660349784873308,-82.3164408688406,66.1741,66.447365,0.0,1.1154394,1.0719554,nan,1,0,0,0
69716000,69716000,29.660350018615663,-82.31644087567003,66.79666,67.06404,0.0,1.1061667,1.0663629,nan,1,0,0,0
69916000,69916000,29.660350228019787,-82.31644088960574,67.39043,67.65781,0.0,1.1160043,1.0722551,nan,1,0,0,0
70116000,70116000,29.660350453835196,-82.3164408793999,67.98569,68.24623,0.0,1.1061946,1.066356,nan,1,0,0,0
70316000,70316000,29.66035066947878,-82.31644088678208,68.57793,68.83847,0.0,1.1160432,1.0722468,nan,1,0,0,0
70516000,70516000,29.660350848566768,-82.31644089661204,69.1723,69.42531,0.0,1.1062211,1.0663493,nan,1,0,0,0
70708000,70708000,29.66035099091904,-82.31644091086373,69.741516,69.99452,0.0,1.1155535,1.0719308,nan,1,0,0,0
70908000,70908000,29.660351173782868,-82.31644091901579,70.33618,70.58187,0.0,1.1057872,1.0660635,nan,1,0,0,0
71116000,71116000,29.66035137391571,-82.3164409468877,70.95338,71.199066,0.0,1.1161103,1.0722318,nan,1,0,0,0
71316000,71316000,29.660351618125727,-82.31644090409175,71.54875,71.78696,0.0,1.1062679,1.0663376,nan,1,0,0,0
71516000,71516000,29.660351860725473,-82.31644085203794,72.1429,72.3811,0.0,1.1161381,1.0722255,nan,1,0,0,0
71716000,71716000,29.66035207915214,-82.31644084048983,72.73852,72.96919,0.0,1.1062881,1.0663326,nan,1,0,0,0
71908000,71908000,29.66035226095035,-82.31644086431515,73.30969,73.54037,0.0,1.115635,1.0719117,nan,1,0,0,0
72108000,72108000,29.66035240451611,-82.31644081776889,73.901634,74.12345,0.0,1.1058464,1.0660489,nan,1,0,0,0
72316000,72316000,29.66035251407136,-82.31644076127394,74.517365,74.73918,0.0,1.1161802,1.0722151,nan,1,0,0,0
72516000,72516000,29.660352668293612,-82.31644075547018,75.111855,75.325005,0.0,1.1063197,1.0663245,nan,1,0,0,0
72708000,72708000,29.660352825772893,-82.3164407923829,75.68366,75.89681,0.0,1.1156694,1.0719028,nan,1,0,0,0
72916000,72916000,29.660352976879704,-82.31644078711213,76.30368,76.50859,0.0,1.106332,1.0663213,nan,1,0,0,0
73108000,73108000,29.66035312220804,-82.31644079042806,76.87656,77.08147,0.0,1.1156807,1.0718993,nan,1,0,0,0
73308000,73308000,29.660353282215205,-82.31644078569023,77.47209,77.669075,0.0,1.1058828,1.0660391,nan,1,0,0,0
73516000,73516000,29.660353457111388,-82.3164408026462,78.09215,78.28913,0.0,1.1162142,1.0722045,nan,1,0,0,0
73716000,73716000,29.66035364292125,-82.31644079658577,78.69153,78.880974,0.0,1.1063484,1.0663162,nan,1,0,0,0
73908000,73908000,29.66035383405722,-82.31644080724475,79.26755,79.45699,0.0,1.1156918,1.0718939,nan,1,0,0,0
74116000,74116000,29.66035399534877,-82.31644082769463,79.888466,80.06944,0.0,1.1063528,1.0663145,nan,1,0,0,0
74316000,74316000,29.660354134426957,-82.31644086243604,80.48546,80.666435,0.0,1.1162181,1.0722002,nan,1,0,0,0
74508000,74508000,29.660354280930285,-82.31644086679819,81.06058,81.23316,0.0,1.1058966,1.0660336,nan,1,0,0,0
74716000,74716000,29.660354434243445,-82.31644087787178,81.68446,81.85705,0.0,1.1162161,1.0721986,nan,1,0,0,0
74908000,74908000,29.660354576893806,-82.31644092193028,82.260155,82.4245,0.0,1.1058972,1.0660325,nan,1,0,0,0
75116000,75116000,29.660354755587367,-82.31644099930912,82.88364,83.04798,0.0,1.1162112,1.0721974,nan,1,0,0,0
75316000,75316000,29.660354922666027,-82.31644104705886,83.463806,83.62029,0.0,1.1063526,1.066311,nan,1,0,0,0
75516000,75516000,29.660355068907855,-82.31644110461923,84.01945,84.175934,0.0,1.1161789,1.0721965,nan,1,0,0,0
75716000,75716000,29.660355217381692,-82.3164411310305,84.56206,84.711365,0.0,1.1063442,1.0663103,nan,1,0,0,0
75916000,75916000,29.660355370242453,-82.31644115546781,85.06888,85.218185,0.0,1.1161422,1.0721959,nan,1,0,0,0
76116000,76116000,29.660355494427336,-82.31644116662042,85.52961,85.67305,0.0,1.1063318,1.0663098,nan,1,0,0,0
76316000,76316000,29.660355603371613,-82.31644118223423,85.95119,86.09463,0.0,1.1160715,1.0721954,nan,1,0,0,0
76516000,76516000,29.660355736360337,-82.31644116827805,86.33104,86.470604,0.0,1.1062987,1.0663095,nan,1,0,0,0
76716000,76716000,29.660355859492427,-82.31644116707369,86.679016,86.81858,0.0,1.1159947,1.0721952,nan,1,0,0,0
76916000,76916000,29.660355942061457,-82.31644114820247,86.99802,87.13578,0.0,1.1062535,1.0663092,nan,1,0,0,0
77116000,77116000,29.660355994151427,-82.3164411419449,87.29004,87.4278,0.0,1.1159216,1.072195,nan,1,0,0,0
77316000,77316000,29.660356031122987,-82.31644113104856,87.55313,87.69081,0.0,1.106205,1.0663092,nan,1,0,0,0
77516000,77516000,29.660356056155965,-82.31644114972218,87.792175,87.929855,0.0,1.1158546,1.072195,nan,1,0,0,0
77708000,77708000,29.660356100359746,-82.31644114085901,88.00151,88.14033,0.0,1.1057086,1.0660298,nan,1,0,0,0
77916000,77916000,29.660356169892356,-82.31644112812681,88.20683,88.34565,0.0,1.1158004,1.072195,nan,1,0,0,0
78116000,78116000,29.660356214970882,-82.31644107771181,88.37907,88.51963,0.0,1.1061164,1.0663092,nan,1,0,0,0
78316000,78316000,29.660356241629025,-82.31644103035646,88.53549,88.676056,0.0,1.1157596,1.0721952,nan,1,0,0,0
78508000,78508000,29.66035628146296,-82.31644098120478,88.67166,88.815025,0.0,1.1056324,1.0660299,nan,1,0,0,0
78716000,78716000,29.660356337710407,-82.31644095603667,88.80647,88.94984,0.0,1.1157357,1.0721953,nan,1,0,0,0
78916000,78916000,29.660356377218474,-82.31644093284257,88.92369,89.07044,0.0,1.106058,1.0663093,nan,1,0,0,0
79108000,79108000,29.660356411488436,-82.31644094326501,89.02588,89.17263,0.0,1.115211,1.0718874,nan,1,0,0,0
79316000,79316000,29.660356455816533,-82.31644090554255,89.12805,89.27854,0.0,1.1060442,1.0663095,nan,1,0,0,0
79508000,79508000,29.660356539629134,-82.31644086282589,89.22004,89.37053,0.0,1.1152129,1.0718875,nan,1,0,0,0
79708000,79708000,29.660356467793434,-82.31644070208651,89.316666,89.47087,0.0,1.1055261,1.0660303,nan,1,0,0,0
79916000,79916000,29.660356055021722,-82.31644116055921,89.39653,89.550735,0.0,1.1155757,1.0721952,nan,1,0,0,0
80108000,80108000,29.660356023845676,-82.31644248005259,89.456375,89.61565,0.0,1.1054361,1.0660293,nan,1,0,0,0
80316000,80316000,29.66035590857598,-82.31644515103734,89.514496,89.67377,0.0,1.1154695,1.072188,nan,1,0,0,0
80508000,80508000,29.66035577210877,-82.31644898916522,89.55278,89.71718,0.0,1.1053729,1.0660217,nan,1,0,0,0
80716000,80716000,29.66035540500615,-82.31645442920124,89.58149,89.74589,0.0,1.1154023,1.0721692,nan,1,0,0,0
80908000,80908000,29.660354758747946,-82.31645991911971,89.59631,89.76569,0.0,1.1053288,1.0660061,nan,1,0,0,0
81116000,81116000,29.660353741987866,-82.31646613705482,89.598976,89.76836,0.0,1.1153437,1.0721515,nan,1,0,0,0
81316000,81316000,29.660352565320693,-82.31647206171888,89.60513,89.78025,0.0,1.1057391,1.0662719,nan,1,0,0,0
81516000,81516000,29.66035135085335,-82.3164774403462,89.62671,89.80183,0.0,1.1153156,1.0721401,nan,1,0,0,0
81708000,81708000,29.66035037798244,-82.31648304946238,89.63382,89.81444,0.0,1.1052711,1.0659852,nan,1,0,0,0
81916000,81916000,29.660349347061313,-82.31648927590476,89.636765,89.81738,0.0,1.1153097,1.0721328,nan,1,0,0,0
82108000,82108000,29.66034851627849,-82.316494939788,89.64601,89.83201,0.0,1.1052665,1.0659797,nan,1,0,0,0
82316000,82316000,29.66034766256007,-82.31650116361439,89.65599,89.84199,0.0,1.1153276,1.0721277,nan,1,0,0,0
82516000,82516000,29.660346910874736,-82.31650712587117,89.66629,89.85755,0.0,1.105722,1.0662545,nan,1,0,0,0
82716000,82716000,29.660346113619564,-82.31651313165372,89.67544,89.8667,0.0,1.1153603,1.0721245,nan,1,0,0,0
82908000,82908000,29.66034536841743,-82.31651891259226,89.685196,89.881454,0.0,1.1052922,1.0659734,nan,1,0,0,0
83116000,83116000,29.660344500124157,-82.31652519302156,89.69579,89.89205,0.0,1.115402,1.0721227,nan,1,0,0,0
83316000,83316000,29.66034369935182,-82.31653126480316,89.7048,89.90568,0.0,1.1057673,1.0662508,nan,1,0,0,0
83508000,83508000,29.660342864469882,-82.31653709855482,89.71327,89.91415,0.0,1.1149275,1.0718145,nan,1,0,0,0
83716000,83716000,29.660341951212935,-82.31654338898196,89.724304,89.92945,0.0,1.1057982,1.0662502,nan,1,0,0,0
83916000,83916000,29.660340998746513,-82.31654942453137,89.735535,89.94068,0.0,1.1154859,1.072122,nan,1,0,0,0
84116000,84116000,29.660340108705668,-82.31655546735468,89.746826,89.95649,0.0,1.1058303,1.0662504,nan,1,0,0,0
84316000,84316000,29.660339184905986,-82.31656151522135,89.7583,89.967964,0.0,1.115537,1.0721229,nan,1,0,0,0
84516000,84516000,29.660338259029412,-82.31656755975688,89.77334,89.98697,0.0,1.105872,1.0662513,nan,1,0,0,0
84716000,84716000,29.660337268070116,-82.3165736069473,89.78746,90.00109,0.0,1.1155868,1.0721247,nan,1,0,0,0
84916000,84916000,29.660336312728095,-82.31657964440598,89.80079,90.01856,0.0,1.1059101,1.0662528,nan,1,0,0,0
85116000,85116000,29.66033533007362,-82.3165857064354,89.81297,90.03075,0.0,1.1156278,1.0721272,nan,1,0,0,0
85316000,85316000,29.660334370112565,-82.3165917663427,89.82857,90.05107,0.0,1.1059419,1.0662551,nan,1,0,0,0
